question_set,question_id,source,selected_system,outcome,probability,brier,hist_available,market_available,market_sharpness,base_prior_sharpness,horizon_days,evidence_strength,evidence_disagreement,source_hist_coverage,source_prior_sharpness
2025-03-02-llm,26d1840d9d1771bd02ff900e1c3595aa6e0e60b1190179796ce1423dfaecc7b6::2025-04-01,acled,historical_analog,0,0.0635,0.00403225,0.0,0.0,0.0,0.4365,30.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,3e1289c57ea52f9ce28b72f4249fc56d015cb760c0f4de8122ae96ffe69c4df8::2025-04-01,acled,historical_analog,0,0.10200000000000001,0.010404000000000002,0.0,0.0,0.0,0.398,30.0,0.607,0.0,0.0,0.40800000000000003
2025-03-02-llm,e59eb396ef8d1427e82a4f5c3e9c3079a6f09b4967b70c02635e1541df0f213f::2025-04-01,acled,historical_analog,0,0.0635,0.00403225,0.0,0.0,0.0,0.4365,30.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,aec3f78b7bcd5b919dcdd2e7061217a31ec5886e57e8f49e6d64d88d190e7808::2025-04-01,acled,historical_analog,0,0.0635,0.00403225,0.0,0.0,0.0,0.4365,30.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,e77cb71ed23241744d20d10a4f8cd3d1d71d74edb41ee8c7512b567890e13e9c::2025-04-01,acled,historical_analog,1,0.10200000000000001,0.806404,0.0,0.0,0.0,0.398,30.0,0.607,0.0,0.0,0.40800000000000003
2025-03-02-llm,8feddb5c9091b11630ebb135ef715546db087ce0a021fcad2dc30f7532c626e4::2025-04-01,acled,historical_analog,1,0.10200000000000001,0.806404,0.0,0.0,0.0,0.398,30.0,0.607,0.0,0.0,0.40800000000000003
2025-03-02-llm,fb7cc1364d0ecc77a915a6e189edd1cd07ca72d2bbfbbf4568e4a0c0f9b33752::2025-04-01,acled,historical_analog,1,0.10200000000000001,0.806404,0.0,0.0,0.0,0.398,30.0,0.607,0.0,0.0,0.40800000000000003
2025-03-02-llm,258962b1414442b5405004e2ff205bf89f759724ca079e098be9087efe1a1366::2025-04-01,acled,historical_analog,0,0.10200000000000001,0.010404000000000002,0.0,0.0,0.0,0.398,30.0,0.607,0.0,0.0,0.40800000000000003
2025-03-02-llm,14e21caf983148a951015e7cdd31e9fec4060c8ea4604f74e3ce9339f568fb3c::2025-04-01,acled,historical_analog,0,0.0635,0.00403225,0.0,0.0,0.0,0.4365,30.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,a6865d299e7891a26084c8d2327334ddbcd34b8eabf9061c7d2626867948df5c::2025-04-01,acled,historical_analog,0,0.10200000000000001,0.010404000000000002,0.0,0.0,0.0,0.398,30.0,0.607,0.0,0.0,0.40800000000000003
2025-03-02-llm,3ea48306007417558e6d9e3082151f0c65eed77eb3dd9621fa2de76cae252eb0::2025-04-01,acled,historical_analog,0,0.10200000000000001,0.010404000000000002,0.0,0.0,0.0,0.398,30.0,0.607,0.0,0.0,0.40800000000000003
2025-03-02-llm,f02e779aa62e6d0f50d0121cbdea0ee4e67544d1ccb97e6cfdc3d420c9dda767::2025-04-01,acled,historical_analog,0,0.0635,0.00403225,0.0,0.0,0.0,0.4365,30.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,06fcdbcc3f927d4733c938ca693d8c5efbbdd86136f9510600497df456a77068::2025-04-01,acled,historical_analog,0,0.0635,0.00403225,0.0,0.0,0.0,0.4365,30.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,f6fa28120912083a233d99753e42b613d5652298d5fbb58722ba354fa32a2236::2025-04-01,acled,historical_analog,0,0.0635,0.00403225,0.0,0.0,0.0,0.4365,30.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,d31f61bf54fe860a6c9dc94c32d0a5f19b8873a776eeb22593520027d206df16::2025-04-01,acled,historical_analog,0,0.0635,0.00403225,0.0,0.0,0.0,0.4365,30.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,2b6dfa51c453c3f82d6740304ba6d6c8e967b40107f35257522b245e20bdf6e5::2025-04-01,acled,historical_analog,0,0.10200000000000001,0.010404000000000002,0.0,0.0,0.0,0.398,30.0,0.607,0.0,0.0,0.40800000000000003
2025-03-02-llm,2e152139083c10ed2b508c60781748e8c988994da5d342de00a06b9e897bdc97::2025-04-01,acled,historical_analog,0,0.10200000000000001,0.010404000000000002,0.0,0.0,0.0,0.398,30.0,0.607,0.0,0.0,0.40800000000000003
2025-03-02-llm,c4556210c1c530bd94a602094abc8875e53804b3befd5141a966766774b570eb::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,9a13e6cd780ae1fbcb151c32b5bd8b74890a3fa5e9dce73a8b196d7ba805e183::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,c0519eef069a9f3181d365e780e41c8269095dace0623cce322651fde8f6c88f::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,147dd89b0b7983e83a136804ca8542fb89839c30ff00b1e2aef91a40969fed11::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,7bfeb70a394235fc918bf2335240307747ede7f90984fe7d285addccc40bed24::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,6e9bac5f477266f4b6768411cd4ba4d2c9d065b42eeda14eb73ddeca49338e64::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,717189ea4297d2bd8c71130f9f4df7f17e710022e01f1af1d6ab7ed0a1af3905::2025-05-31,acled,historical_analog,1,0.10850000000000001,0.79477225,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,9a678195eae4d8f4654163c8c29239d1d605cf4a63f426c75ad2b3953f6bc97b::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,2d174ea076671029f5f979a23e79ea4dfa45348b432508da0815b05578e94f19::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,ac7b7ca153f613fa81d9c0eff4f0aa25bb62bba04da7610ae4eec7e1586425bb::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,c2f855cdf819c8583f43bbe6ad849fdfb75532f3f3b120a8b566f35e9ceaebcb::2025-05-31,acled,historical_analog,1,0.10850000000000001,0.79477225,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,0666e0e9870b24a330020ab0360019637b400f4ccfd948582ac981ce09c5bb3b::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,524d8228bdba3a16a5591f5de0373847d1186c0b789e078d87d8364434dc7e99::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,dbfa8b923d0016c40e12589fe3def61537569e9f8a098540e27cca33e26a1860::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,8b6e62ac7f89d03b59f15f5dcfa721c9515a9d8f7c50e5529d28eb0f007afae6::2025-05-31,acled,historical_analog,1,0.10850000000000001,0.79477225,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,5c78934d8767272a2a6576a8cce3d7860ef120ef34db3bb5f7af189bce405315::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,c08b57f404bdbb645efdc7fa09a1bad1130eb88b89d38471e4f8b0ea084d3f9e::2025-05-31,acled,historical_analog,1,0.10850000000000001,0.79477225,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,7c03640d48debf66a4a4764e82b6b8a2e75000c9f9f7b86f64dc0c264c6bbcc9::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,10f8102f4bdd0b5db500869814917ff6f93cbd646ee39b75aad04e35c82a9269::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,734e27101e4087730723824d0cdf18b0bca67d89cb6bb9c686117d52b06ac9dc::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,f9a2a27d9881905bd2ae860175c4428a0fddf07fc79c7cca18fe239c4b15b65d::2025-05-31,acled,historical_analog,1,0.10850000000000001,0.79477225,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,eb1f8fe4a204741916dea409f18e806711408b361f96017b9ba617a74e3958c9::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,b9644f0584c7a45d3ee725dd4bd74a8cb230e3cda5d83cb294914daf99670587::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,43f1c15641c235294c3ac293947171fca2cc468d9266f8ea6a3471faae907109::2025-05-31,acled,historical_analog,1,0.10850000000000001,0.79477225,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,a10db9c50d2b3dba376a5acf76c520875d01af6a7a08c265d4c62695eac0a146::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,d3ae7ca5f3d1ec8e76718de9b64cd08b3ceef5d0fa7d65d50028aa99168fce2f::2025-05-31,acled,historical_analog,1,0.10850000000000001,0.79477225,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,50c614c87f469d41a8a4be76d1622cb6b46a491072237947a5264f515c4aeb10::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,ef975d67bd3d41f2a9babd718e581e073023ec59ed12957d637d723f4dfcd44a::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,2f97a6b72463ddb3e23653d55c6ba2afcf5e8c6fb4c7c730815e2f6d7bb29173::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,0f920e9e2b328ab275f921e8358491ac592627108b56254fc1001ac728ffd829::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,be0b0754eb17bbd0bc449c471243d3b24ee4e5f711ed49e01e34c9f5446af77e::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,326e9de32577009f974d5865b247139d08461aa41209775260848be9d64f3048::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,137df0b7a4554647968b599f4ac27ea3fea264e2a454e2eb10f95c49ad25446e::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,41ef1c3360bafba4b6aecb6cde6870d5f84500f3ad0be39cdd4d40f1f697e724::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,a65027a87e70449d043d6c03d753009ec11cf4caa1240902918f29e58ea77aee::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,d84d2563e2124a48eb5ae1315cba00ea80f0220ecce0bf8a3558a77020ce4a50::2025-05-31,acled,historical_analog,1,0.10850000000000001,0.79477225,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,3dc58efa4d7bcd5d611bd112e0fc7d204d5b2eadcf653c4ab30fdf41235996ba::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,d295dfbd06c894f65bfa757d04df9fb8f124253b4f3f3c6832e0724680a2538b::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,9ad5b743657885d225f4025fdc949f3837be8f60e2a5f84c4c0cbf33114556fe::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,2185060ba9b2f58bec2ac6579a8717d4d6dc4203eb6cc916cd17225ce53e665a::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,855f638a75fadc667d8b259c646ba42dd7dab74c564d1052ab1788115be5838d::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,f2f5a87614d54bbf15bb82e3780b11ecc17b796b5ed59f6203d853f22e1ac02b::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,240bdbc9f3406309ca238c696fc073cd04be6f9d131dab465f81de93455f6b97::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,c4d1d7b83e216fb15864501e943bf3de27b0cc5f2299517c6e05da3f181669c0::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,b7117581b74f845358760575c9ef5d47d3bdc27b054963ff8c5efcff7f23042b::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,812b5c3b04dd2b850e5629f852618d974c6cada2db57ae9412c4ddd25dac8419::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,26d1840d9d1771bd02ff900e1c3595aa6e0e60b1190179796ce1423dfaecc7b6::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,3e1289c57ea52f9ce28b72f4249fc56d015cb760c0f4de8122ae96ffe69c4df8::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,e59eb396ef8d1427e82a4f5c3e9c3079a6f09b4967b70c02635e1541df0f213f::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,aec3f78b7bcd5b919dcdd2e7061217a31ec5886e57e8f49e6d64d88d190e7808::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,e77cb71ed23241744d20d10a4f8cd3d1d71d74edb41ee8c7512b567890e13e9c::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,8feddb5c9091b11630ebb135ef715546db087ce0a021fcad2dc30f7532c626e4::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,fb7cc1364d0ecc77a915a6e189edd1cd07ca72d2bbfbbf4568e4a0c0f9b33752::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,258962b1414442b5405004e2ff205bf89f759724ca079e098be9087efe1a1366::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,14e21caf983148a951015e7cdd31e9fec4060c8ea4604f74e3ce9339f568fb3c::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,a6865d299e7891a26084c8d2327334ddbcd34b8eabf9061c7d2626867948df5c::2025-05-31,acled,historical_analog,1,0.10850000000000001,0.79477225,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,3ea48306007417558e6d9e3082151f0c65eed77eb3dd9621fa2de76cae252eb0::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,f02e779aa62e6d0f50d0121cbdea0ee4e67544d1ccb97e6cfdc3d420c9dda767::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,06fcdbcc3f927d4733c938ca693d8c5efbbdd86136f9510600497df456a77068::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,f6fa28120912083a233d99753e42b613d5652298d5fbb58722ba354fa32a2236::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,d31f61bf54fe860a6c9dc94c32d0a5f19b8873a776eeb22593520027d206df16::2025-05-31,acled,historical_analog,0,0.07,0.004900000000000001,0.0,0.0,0.0,0.43,90.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,2b6dfa51c453c3f82d6740304ba6d6c8e967b40107f35257522b245e20bdf6e5::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,2e152139083c10ed2b508c60781748e8c988994da5d342de00a06b9e897bdc97::2025-05-31,acled,historical_analog,0,0.10850000000000001,0.011772250000000003,0.0,0.0,0.0,0.39149999999999996,90.0,0.59725,0.0,0.0,0.40800000000000003
2025-03-02-llm,c4556210c1c530bd94a602094abc8875e53804b3befd5141a966766774b570eb::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,9a13e6cd780ae1fbcb151c32b5bd8b74890a3fa5e9dce73a8b196d7ba805e183::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,c0519eef069a9f3181d365e780e41c8269095dace0623cce322651fde8f6c88f::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,147dd89b0b7983e83a136804ca8542fb89839c30ff00b1e2aef91a40969fed11::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,7bfeb70a394235fc918bf2335240307747ede7f90984fe7d285addccc40bed24::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,6e9bac5f477266f4b6768411cd4ba4d2c9d065b42eeda14eb73ddeca49338e64::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,717189ea4297d2bd8c71130f9f4df7f17e710022e01f1af1d6ab7ed0a1af3905::2025-08-29,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,9a678195eae4d8f4654163c8c29239d1d605cf4a63f426c75ad2b3953f6bc97b::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,2d174ea076671029f5f979a23e79ea4dfa45348b432508da0815b05578e94f19::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,ac7b7ca153f613fa81d9c0eff4f0aa25bb62bba04da7610ae4eec7e1586425bb::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,c2f855cdf819c8583f43bbe6ad849fdfb75532f3f3b120a8b566f35e9ceaebcb::2025-08-29,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,0666e0e9870b24a330020ab0360019637b400f4ccfd948582ac981ce09c5bb3b::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,524d8228bdba3a16a5591f5de0373847d1186c0b789e078d87d8364434dc7e99::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,dbfa8b923d0016c40e12589fe3def61537569e9f8a098540e27cca33e26a1860::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,8b6e62ac7f89d03b59f15f5dcfa721c9515a9d8f7c50e5529d28eb0f007afae6::2025-08-29,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,5c78934d8767272a2a6576a8cce3d7860ef120ef34db3bb5f7af189bce405315::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,c08b57f404bdbb645efdc7fa09a1bad1130eb88b89d38471e4f8b0ea084d3f9e::2025-08-29,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,7c03640d48debf66a4a4764e82b6b8a2e75000c9f9f7b86f64dc0c264c6bbcc9::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,10f8102f4bdd0b5db500869814917ff6f93cbd646ee39b75aad04e35c82a9269::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,734e27101e4087730723824d0cdf18b0bca67d89cb6bb9c686117d52b06ac9dc::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,f9a2a27d9881905bd2ae860175c4428a0fddf07fc79c7cca18fe239c4b15b65d::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,eb1f8fe4a204741916dea409f18e806711408b361f96017b9ba617a74e3958c9::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,b9644f0584c7a45d3ee725dd4bd74a8cb230e3cda5d83cb294914daf99670587::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,43f1c15641c235294c3ac293947171fca2cc468d9266f8ea6a3471faae907109::2025-08-29,acled,historical_analog,0,0.115,0.013225,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,a10db9c50d2b3dba376a5acf76c520875d01af6a7a08c265d4c62695eac0a146::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
2025-03-02-llm,d3ae7ca5f3d1ec8e76718de9b64cd08b3ceef5d0fa7d65d50028aa99168fce2f::2025-08-29,acled,historical_analog,1,0.115,0.7832250000000001,0.0,0.0,0.0,0.385,180.0,0.5875,0.0,0.0,0.40800000000000003
2025-03-02-llm,50c614c87f469d41a8a4be76d1622cb6b46a491072237947a5264f515c4aeb10::2025-08-29,acled,historical_analog,0,0.07650000000000001,0.0058522500000000015,0.0,0.0,0.0,0.4235,180.0,0.65,0.0,0.0,0.40800000000000003
